centre_code,centre_name,incidental_charges,frequency,amount
PT8985,"ROSEMARY HALL (ROBINSON) PTE. LTD.","REGISTRATION FEE",Ad-hoc,300.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","DEPOSIT",Ad-hoc,900.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","PVC MATTRESS COVER (OPTIONAL)",Ad-hoc,20.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","INSURANCE (OPTIONAL)",Annually,5.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","Deposit",Ad-hoc,500.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","Local Excursion(Optional)",Annually,60.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","Registration Fee",Ad-hoc,150.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","Registration Fee",Annually,50.00
PT8989,"IMAN CHILDCARE (JURONG) PTE. LTD.","Uniform",Ad-hoc,88.00
PT8990,"LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD","Uniform",Ad-hoc,58.85
PT8990,"LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD","Registration Fee",Ad-hoc,160.50
PT8990,"LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD","Insurance(Optional)",Annually,12.84
PT8990,"LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD","UNIFORM",Ad-hoc,0.00
PT8990,"LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD","PVC Mattress(Optional)",Ad-hoc,48.15
PT8990,"LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD","PVC Mattress Cover(Optional)",Ad-hoc,16.05
PT8991,"MULBERRY LEARNING CENTRE@CCK PTE LTD","Uniform",Ad-hoc,40.00
PT8991,"MULBERRY LEARNING CENTRE@CCK PTE LTD","PVC MATTRESS (OPTIONAL)",Ad-hoc,60.00
PT8991,"MULBERRY LEARNING CENTRE@CCK PTE LTD","Registration Fee",Ad-hoc,150.00
PT8991,"MULBERRY LEARNING CENTRE@CCK PTE LTD","Insurance(Optional)",Annually,14.00
PT8991,"MULBERRY LEARNING CENTRE@CCK PTE LTD","Deposit",Ad-hoc,1500.00
PT8992,"MINDCHAMPS PRESCHOOL @ LIANG COURT PTE. LTD.","Deposit",Ad-hoc,1765.50
PT8992,"MINDCHAMPS PRESCHOOL @ LIANG COURT PTE. LTD.","Uniform",Ad-hoc,51.35
PT8992,"MINDCHAMPS PRESCHOOL @ LIANG COURT PTE. LTD.","Insurance(Optional)",Annually,6.40
PT8992,"MINDCHAMPS PRESCHOOL @ LIANG COURT PTE. LTD.","Registration Fee",Ad-hoc,460.10
PT8993,"SUNFLOWER MONTESSORI DISCOVERY ARK","Registration Fee",Ad-hoc,107.00
PT8994,"MINDCHAMPS PRESCHOOL @ MARINA SQUARE PTE. LTD.","Uniform",Ad-hoc,51.35
PT8994,"MINDCHAMPS PRESCHOOL @ MARINA SQUARE PTE. LTD.","Deposit",Ad-hoc,1765.50
PT8994,"MINDCHAMPS PRESCHOOL @ MARINA SQUARE PTE. LTD.","Insurance(Optional)",Annually,6.40
PT8994,"MINDCHAMPS PRESCHOOL @ MARINA SQUARE PTE. LTD.","Registration Fee",Ad-hoc,460.10
PT8995,"LEARNING VISION @ WORK PTE. LTD.","Deposit",Ad-hoc,1300.00
PT8995,"LEARNING VISION @ WORK PTE. LTD.","Deposit",Ad-hoc,1700.00
PT8995,"LEARNING VISION @ WORK PTE. LTD.","Registration Fee",Ad-hoc,321.00
PT8996,"CALROSE ACADEMY PTE. LTD.","INSURANCE (OPTIONAL)",Annually,0.00
PT8996,"CALROSE ACADEMY PTE. LTD.","EXCURSION",Annually,0.00
PT8996,"CALROSE ACADEMY PTE. LTD.","REGISTRATION FEE",Ad-hoc,0.00
PT8996,"CALROSE ACADEMY PTE. LTD.","PVC MATTRESS COVER (OPTIONAL)",Ad-hoc,0.00
PT8996,"CALROSE ACADEMY PTE. LTD.","Uniform",Ad-hoc,0.00
PT8996,"CALROSE ACADEMY PTE. LTD.","Deposit",Ad-hoc,0.00
PT8996,"CALROSE ACADEMY PTE. LTD.","Deposit",Ad-hoc,0.00
PT8997,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","INSURANCE (OPTIONAL)",Annually,0.00
PT8997,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","DEPOSIT",Ad-hoc,0.00
PT8997,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","PVC MATTRESS (OPTIONAL)",Ad-hoc,0.00
PT8997,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","UNIFORM",Quarterly,0.00
PT8997,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","REGISTRATION FEE",Ad-hoc,0.00
PT8997,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","Deposit",Ad-hoc,0.00
PT8997,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","Deposit",Ad-hoc,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","PVC MATTRESS (OPTIONAL)",Ad-hoc,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","UNIFORM",Quarterly,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","INSURANCE (OPTIONAL)",Annually,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","REGISTRATION FEE",Ad-hoc,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","DEPOSIT",Ad-hoc,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","Deposit",Ad-hoc,1000.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","Deposit",Ad-hoc,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","Deposit",Ad-hoc,0.00
PT8998,"SCHOOL HOUSE BYTHEGARDEN @ SENGKANG PTE. LTD.","Deposit",Ad-hoc,0.00
PT8999,"GREENLAND CHILDCARE PTE. LTD.","Deposit",Ad-hoc,969.42
PT8999,"GREENLAND CHILDCARE PTE. LTD.","Insurance(Optional)",Annually,10.70
PT8999,"GREENLAND CHILDCARE PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,21.40
PT8999,"GREENLAND CHILDCARE PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,37.45
PT8999,"GREENLAND CHILDCARE PTE. LTD.","Registration Fee",Ad-hoc,107.00
PT8999,"GREENLAND CHILDCARE PTE. LTD.","Uniform",Ad-hoc,26.75
PT9000,"SAFARI HOUSE PRESCHOOL THOMSON","Registration Fee",Ad-hoc,200.00
PT9000,"SAFARI HOUSE PRESCHOOL THOMSON","PVC Mattress(Optional)",Ad-hoc,110.00
PT9000,"SAFARI HOUSE PRESCHOOL THOMSON","Uniform",Ad-hoc,60.00
PT9000,"SAFARI HOUSE PRESCHOOL THOMSON","Deposit",Ad-hoc,850.00
PT9001,"BRIGHTON MONTESSORI CENTRES PTE. LTD.","Uniform",Ad-hoc,47.08
PT9001,"BRIGHTON MONTESSORI CENTRES PTE. LTD.","Registration Fee",Ad-hoc,856.00
PT9001,"BRIGHTON MONTESSORI CENTRES PTE. LTD.","Deposit",Ad-hoc,1605.00
PT9001,"BRIGHTON MONTESSORI CENTRES PTE. LTD.","Insurance(Optional)",Annually,7.49
PT9001,"BRIGHTON MONTESSORI CENTRES PTE. LTD.","Uniform",Ad-hoc,26.75
PT9001,"BRIGHTON MONTESSORI CENTRES PTE. LTD.","Deposit",Ad-hoc,1690.60
PT9002,"PAT'S SCHOOLHOUSE PTE. LTD.","Registration Fee",Ad-hoc,588.50
PT9002,"PAT'S SCHOOLHOUSE PTE. LTD.","Deposit",Ad-hoc,1850.00
PT9002,"PAT'S SCHOOLHOUSE PTE. LTD.","Insurance(Optional)",Annually,7.49
PT9003,"CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.","INSURANCE (OPTIONAL)",Annually,5.00
PT9003,"CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.","DEPOSIT",Ad-hoc,1100.00
PT9003,"CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.","Registration Fee",Ad-hoc,250.00
PT9003,"CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.","Uniform",Ad-hoc,45.00
PT9004,"RAFFLES KIDZ @ YIO CHU KANG PTE. LTD.","DEPOSIT",Ad-hoc,0.00
PT9004,"RAFFLES KIDZ @ YIO CHU KANG PTE. LTD.","UNIFORM",Ad-hoc,0.00
PT9004,"RAFFLES KIDZ @ YIO CHU KANG PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,0.00
PT9004,"RAFFLES KIDZ @ YIO CHU KANG PTE. LTD.","INSURANCE (OPTIONAL)",Annually,0.00
PT9004,"RAFFLES KIDZ @ YIO CHU KANG PTE. LTD.","Registration Fee",Ad-hoc,0.00
PT9004,"RAFFLES KIDZ @ YIO CHU KANG PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,0.00
PT9004,"RAFFLES KIDZ @ YIO CHU KANG PTE. LTD.","Registration Fee",Ad-hoc,14.00
PT9006,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Uniform",Annually,32.10
PT9006,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9006,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Registration Fee",Ad-hoc,321.00
PT9006,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Deposit",Ad-hoc,1280.00
PT9007,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Registration Fee",Ad-hoc,321.00
PT9007,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9007,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Uniform",Ad-hoc,32.10
PT9007,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Deposit",Ad-hoc,1369.60
PT9008,"CHERIE HEARTS HOLDINGS PTE. LTD.","Registration Fee",Ad-hoc,214.00
PT9008,"CHERIE HEARTS HOLDINGS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9008,"CHERIE HEARTS HOLDINGS PTE. LTD.","Uniform",Ad-hoc,32.10
PT9008,"CHERIE HEARTS HOLDINGS PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,16.05
PT9008,"CHERIE HEARTS HOLDINGS PTE. LTD.","Deposit",Ad-hoc,1048.60
PT9011,"LITTLE FOOTPRINTS SCHOOLHOUSE (PUNGGOL) PTE. LTD.","Uniform",Ad-hoc,58.85
PT9011,"LITTLE FOOTPRINTS SCHOOLHOUSE (PUNGGOL) PTE. LTD.","Deposit",Ad-hoc,0.00
PT9011,"LITTLE FOOTPRINTS SCHOOLHOUSE (PUNGGOL) PTE. LTD.","Registration Fee",Ad-hoc,107.00
PT9011,"LITTLE FOOTPRINTS SCHOOLHOUSE (PUNGGOL) PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,85.60
PT9012,"LITTLE FOOTPRINTS SCHOOLHOUSE (TEBAN GARDEN) PTE. LTD.","Uniform",Ad-hoc,0.00
PT9012,"LITTLE FOOTPRINTS SCHOOLHOUSE (TEBAN GARDEN) PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,0.00
PT9012,"LITTLE FOOTPRINTS SCHOOLHOUSE (TEBAN GARDEN) PTE. LTD.","Deposit",Ad-hoc,0.00
PT9012,"LITTLE FOOTPRINTS SCHOOLHOUSE (TEBAN GARDEN) PTE. LTD.","Insurance(Optional)",Annually,0.00
PT9013,"PEOPLEHAUS PTE. LTD.","DEPOSIT",Ad-hoc,1300.00
PT9013,"PEOPLEHAUS PTE. LTD.","REGISTRATION FEE",Ad-hoc,150.00
PT9013,"PEOPLEHAUS PTE. LTD.","Insurance(Optional)",Annually,10.00
PT9013,"PEOPLEHAUS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,30.00
PT9013,"PEOPLEHAUS PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,12.00
PT9013,"PEOPLEHAUS PTE. LTD.","Local Excursion(Optional)",Annually,150.00
PT9013,"PEOPLEHAUS PTE. LTD.","Uniform",Ad-hoc,67.00
PT9015,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress Cover(Optional)",Annually,16.05
PT9015,"BRIGHT JUNIORS PTE. LTD.","Registration Fee",Ad-hoc,160.50
PT9015,"BRIGHT JUNIORS PTE. LTD.","Uniform",Annually,32.10
PT9015,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9015,"BRIGHT JUNIORS PTE. LTD.","Deposit",Ad-hoc,860.00
PT9016,"AMAR KIDZ @ WEST COAST LLP","PVC MATTRESS (OPTIONAL)",Ad-hoc,48.00
PT9016,"AMAR KIDZ @ WEST COAST LLP","REGISTRATION FEE",Ad-hoc,200.00
PT9016,"AMAR KIDZ @ WEST COAST LLP","PVC MATTRESS COVER (OPTIONAL)",Ad-hoc,16.00
PT9016,"AMAR KIDZ @ WEST COAST LLP","UNIFORM",Ad-hoc,35.00
PT9016,"AMAR KIDZ @ WEST COAST LLP","DEPOSIT",Ad-hoc,1280.00
PT9017,"CHERIE HEARTS HOLDINGS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9017,"CHERIE HEARTS HOLDINGS PTE. LTD.","Registration Fee",Ad-hoc,214.00
PT9017,"CHERIE HEARTS HOLDINGS PTE. LTD.","Deposit",Ad-hoc,0.00
PT9017,"CHERIE HEARTS HOLDINGS PTE. LTD.","PVC Mattress Cover(Optional)",Annually,16.05
PT9017,"CHERIE HEARTS HOLDINGS PTE. LTD.","Uniform",Ad-hoc,32.10
PT9017,"CHERIE HEARTS HOLDINGS PTE. LTD.","Deposit",Ad-hoc,1500.00
PT9020,"BRIGHT JUNIORS PTE LTD","Deposit",Ad-hoc,0.00
PT9020,"BRIGHT JUNIORS PTE LTD","Registration Fee",Ad-hoc,160.50
PT9020,"BRIGHT JUNIORS PTE LTD","PVC Mattress(Optional)",Ad-hoc,48.15
PT9020,"BRIGHT JUNIORS PTE LTD","PVC Mattress Cover(Optional)",Ad-hoc,16.05
PT9020,"BRIGHT JUNIORS PTE LTD","Uniform",Ad-hoc,32.10
PT9021,"BRIGHT JUNIORS PTE. LTD.","Deposit",Ad-hoc,0.00
PT9021,"BRIGHT JUNIORS PTE. LTD.","Registration Fee",Ad-hoc,160.50
PT9021,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9021,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,16.05
PT9021,"BRIGHT JUNIORS PTE. LTD.","Uniform",Ad-hoc,32.10
PT9023,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,16.05
PT9023,"BRIGHT JUNIORS PTE. LTD.","Registration Fee",Ad-hoc,160.50
PT9023,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9023,"BRIGHT JUNIORS PTE. LTD.","Uniform",Annually,32.10
PT9023,"BRIGHT JUNIORS PTE. LTD.","Deposit",Ad-hoc,0.00
PT9024,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,16.05
PT9024,"BRIGHT JUNIORS PTE. LTD.","Registration Fee",Ad-hoc,160.50
PT9024,"BRIGHT JUNIORS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9024,"BRIGHT JUNIORS PTE. LTD.","Deposit",Ad-hoc,860.00
PT9024,"BRIGHT JUNIORS PTE. LTD.","Uniform",Ad-hoc,32.10
PT9025,"WHIZLAND MONTESSORI PTE. LTD.","Uniform",Annually,30.00
PT9025,"WHIZLAND MONTESSORI PTE. LTD.","Uniform",Annually,20.00
PT9025,"WHIZLAND MONTESSORI PTE. LTD.","PVC Mattress(Optional)",Annually,35.00
PT9025,"WHIZLAND MONTESSORI PTE. LTD.","PVC Mattress Cover(Optional)",Annually,10.00
PT9025,"WHIZLAND MONTESSORI PTE. LTD.","Deposit",Ad-hoc,850.00
PT9025,"WHIZLAND MONTESSORI PTE. LTD.","Insurance(Optional)",Ad-hoc,5.00
PT9027,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Uniform",Annually,32.10
PT9027,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,48.15
PT9027,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Registration Fee",Ad-hoc,321.00
PT9027,"OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.","Deposit",Ad-hoc,1280.00
PT9028,"DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED","REGISTRATION FEE",Ad-hoc,120.00
PT9028,"DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED","UNIFORM",Ad-hoc,94.00
PT9028,"DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED","PVC MATTRESS (OPTIONAL)",Ad-hoc,120.00
PT9028,"DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED","Deposit",Ad-hoc,1350.00
PT9030,"LEAP KIDS PRESCHOOL @ WOODLANDS PTE LTD","Deposit",Ad-hoc,1050.00
PT9030,"LEAP KIDS PRESCHOOL @ WOODLANDS PTE LTD","INSURANCE (OPTIONAL)",Annually,10.00
PT9030,"LEAP KIDS PRESCHOOL @ WOODLANDS PTE LTD","Registration Fee",Ad-hoc,200.00
PT9030,"LEAP KIDS PRESCHOOL @ WOODLANDS PTE LTD","Uniform",Ad-hoc,30.00
PT9031,"SPRING BRAINY KIDZ GROUP PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,64.20
PT9031,"SPRING BRAINY KIDZ GROUP PTE. LTD.","Uniform",Ad-hoc,32.10
PT9031,"SPRING BRAINY KIDZ GROUP PTE. LTD.","Insurance(Optional)",Annually,10.70
PT9031,"SPRING BRAINY KIDZ GROUP PTE. LTD.","Registration Fee",Ad-hoc,85.60
PT9031,"SPRING BRAINY KIDZ GROUP PTE. LTD.","Deposit",Ad-hoc,800.00
PT9032,"LEARNING VISION @ WORK PTE. LTD.","Uniform",Ad-hoc,38.00
PT9032,"LEARNING VISION @ WORK PTE. LTD.","Insurance(Optional)",Annually,7.00
PT9032,"LEARNING VISION @ WORK PTE. LTD.","Deposit",Ad-hoc,920.00
PT9032,"LEARNING VISION @ WORK PTE. LTD.","Registration Fee",Ad-hoc,321.00
PT9033,"BLOSSOM FANTASIA CENTRE PTE. LTD.","Deposit",Ad-hoc,1320.00
PT9033,"BLOSSOM FANTASIA CENTRE PTE. LTD.","Registration Fee",Ad-hoc,150.00
PT9033,"BLOSSOM FANTASIA CENTRE PTE. LTD.","Insurance(Optional)",Ad-hoc,15.00
PT9033,"BLOSSOM FANTASIA CENTRE PTE. LTD.","UNIFORM",Ad-hoc,35.00
PT9033,"BLOSSOM FANTASIA CENTRE PTE. LTD.","PVC MATTRESS COVER (OPTIONAL)",Ad-hoc,15.00
PT9033,"BLOSSOM FANTASIA CENTRE PTE. LTD.","Deposit",Ad-hoc,1060.00
PT9033,"BLOSSOM FANTASIA CENTRE PTE. LTD.","Deposit",Ad-hoc,810.00
PT9034,"DISCOVERY PLANET LIMITED PARTNERSHIP","Insurance(Optional)",Annually,20.00
PT9034,"DISCOVERY PLANET LIMITED PARTNERSHIP","PVC Mattress Cover(Optional)",Ad-hoc,15.00
PT9034,"DISCOVERY PLANET LIMITED PARTNERSHIP","Uniform",Annually,60.00
PT9034,"DISCOVERY PLANET LIMITED PARTNERSHIP","Deposit",Ad-hoc,1400.00
PT9034,"DISCOVERY PLANET LIMITED PARTNERSHIP","Registration Fee",Ad-hoc,200.00
PT9035,"INNATE MONTESSORI @ SCIENCE PARK2 PTE. LTD.","REGISTRATION FEE",Ad-hoc,100.00
PT9035,"INNATE MONTESSORI @ SCIENCE PARK2 PTE. LTD.","PVC MATTRESS (OPTIONAL)",Ad-hoc,35.00
PT9035,"INNATE MONTESSORI @ SCIENCE PARK2 PTE. LTD.","INSURANCE (OPTIONAL)",Annually,5.00
PT9035,"INNATE MONTESSORI @ SCIENCE PARK2 PTE. LTD.","DEPOSIT",Ad-hoc,1000.00
PT9037,"BERRY TREE PRESCHOOL PRIVATE LIMITED","UNIFORM",Ad-hoc,50.00
PT9037,"BERRY TREE PRESCHOOL PRIVATE LIMITED","PVC MATTRESS (OPTIONAL)",Ad-hoc,60.00
PT9037,"BERRY TREE PRESCHOOL PRIVATE LIMITED","INSURANCE (OPTIONAL)",Ad-hoc,20.00
PT9037,"BERRY TREE PRESCHOOL PRIVATE LIMITED","PVC MATTRESS COVER (OPTIONAL)",Ad-hoc,15.00
PT9037,"BERRY TREE PRESCHOOL PRIVATE LIMITED","Registration Fee",Ad-hoc,180.00
PT9037,"BERRY TREE PRESCHOOL PRIVATE LIMITED","Deposit",Ad-hoc,950.00
PT9040,"THE LITTLE CHAMPIONS (TLC) PTE. LTD.","Deposit",Ad-hoc,1600.00
PT9040,"THE LITTLE CHAMPIONS (TLC) PTE. LTD.","REGISTRATION FEE",Ad-hoc,150.00
PT9040,"THE LITTLE CHAMPIONS (TLC) PTE. LTD.","Uniform",Annually,50.00
PT9041,"SUNFLOWER PRESCHOOL @ HOUGANG (PTE. LTD.)","Insurance(Optional)",Annually,15.00
PT9041,"SUNFLOWER PRESCHOOL @ HOUGANG (PTE. LTD.)","Deposit",Ad-hoc,1100.00
PT9041,"SUNFLOWER PRESCHOOL @ HOUGANG (PTE. LTD.)","PVC MATTRESS (OPTIONAL)",Ad-hoc,38.00
PT9041,"SUNFLOWER PRESCHOOL @ HOUGANG (PTE. LTD.)","Registration Fee",Ad-hoc,200.00
PT9041,"SUNFLOWER PRESCHOOL @ HOUGANG (PTE. LTD.)","UNIFORM",Ad-hoc,100.00
PT9042,"MY PREP SCHOOL (CHILDCARE)","REGISTRATION FEE",Ad-hoc,120.00
PT9042,"MY PREP SCHOOL (CHILDCARE)","DEPOSIT",Ad-hoc,1350.00
PT9042,"MY PREP SCHOOL (CHILDCARE)","Insurance(Optional)",Annually,10.00
PT9042,"MY PREP SCHOOL (CHILDCARE)","Uniform",Ad-hoc,35.00
PT9043,"MINDCHAMPS PRESCHOOL @ YIO CHU KANG PTE. LTD.","Insurance(Optional)",Annually,6.40
PT9043,"MINDCHAMPS PRESCHOOL @ YIO CHU KANG PTE. LTD.","Deposit",Ad-hoc,1765.50
PT9043,"MINDCHAMPS PRESCHOOL @ YIO CHU KANG PTE. LTD.","Uniform",Ad-hoc,51.35
PT9043,"MINDCHAMPS PRESCHOOL @ YIO CHU KANG PTE. LTD.","Registration Fee",Ad-hoc,460.10
PT9045,"ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.","Insurance(Optional)",Annually,7.50
PT9045,"ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.","Registration Fee",Ad-hoc,1070.00
PT9045,"ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.","Uniform",Ad-hoc,53.50
PT9045,"ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.","Deposit",Ad-hoc,2165.00
PT9048,"STAR LEARNERS @ BEDOK PTE. LTD.","DEPOSIT",Ad-hoc,950.00
PT9048,"STAR LEARNERS @ BEDOK PTE. LTD.","Uniform",Ad-hoc,28.00
PT9048,"STAR LEARNERS @ BEDOK PTE. LTD.","Insurance(Optional)",Ad-hoc,30.00
PT9048,"STAR LEARNERS @ BEDOK PTE. LTD.","Registration Fee",Ad-hoc,150.00
PT9048,"STAR LEARNERS @ BEDOK PTE. LTD.","PVC MATTRESS (OPTIONAL)",Ad-hoc,40.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","INSURANCE (OPTIONAL)",Ad-hoc,5.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","PVC MATTRESS (OPTIONAL)",Ad-hoc,35.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","Uniform",Ad-hoc,30.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","REGISTRATION FEE",Ad-hoc,80.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","PVC Mattress Cover(Optional)",Ad-hoc,15.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","Deposit",Ad-hoc,890.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","Deposit",Ad-hoc,970.00
PT9049,"LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.","Registration Fee",Ad-hoc,150.00
PT9050,"YAY! SG PTE. LTD.","UNIFORM",Ad-hoc,24.00
PT9050,"YAY! SG PTE. LTD.","PVC MATTRESS (OPTIONAL)",Ad-hoc,30.00
PT9050,"YAY! SG PTE. LTD.","REGISTRATION FEE",Ad-hoc,150.00
PT9050,"YAY! SG PTE. LTD.","DEPOSIT",Ad-hoc,1300.00
PT9050,"YAY! SG PTE. LTD.","EXCURSION",Annually,150.00
PT9050,"YAY! SG PTE. LTD.","PVC MATTRESS COVER (OPTIONAL)",Ad-hoc,12.00
PT9050,"YAY! SG PTE. LTD.","INSURANCE (OPTIONAL)",Annually,10.00
PT9050,"YAY! SG PTE. LTD.","UNIFORM",Ad-hoc,28.00
PT9052,"MY LITTLE GEMS PRIVATE LIMITED","Deposit",Ad-hoc,1000.00
PT9052,"MY LITTLE GEMS PRIVATE LIMITED","Uniform",Ad-hoc,60.00
PT9052,"MY LITTLE GEMS PRIVATE LIMITED","REGISTRATION FEE",Ad-hoc,150.00
PT9052,"MY LITTLE GEMS PRIVATE LIMITED","Insurance(Optional)",Annually,5.00
PT9053,"CAELUM JUNIOR @ BENDEMEER PTE. LTD.","Registration Fee",Ad-hoc,299.60
PT9053,"CAELUM JUNIOR @ BENDEMEER PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,101.65
PT9053,"CAELUM JUNIOR @ BENDEMEER PTE. LTD.","Deposit",Ad-hoc,1280.00
PT9054,"BLOOMBERRY BABIES & KIDS PTE. LTD.","Registration Fee",Ad-hoc,100.00
PT9054,"BLOOMBERRY BABIES & KIDS PTE. LTD.","Uniform",Annually,25.00
PT9054,"BLOOMBERRY BABIES & KIDS PTE. LTD.","Insurance(Optional)",Annually,15.00
PT9054,"BLOOMBERRY BABIES & KIDS PTE. LTD.","Deposit",Ad-hoc,1180.00
PT9054,"BLOOMBERRY BABIES & KIDS PTE. LTD.","PVC Mattress(Optional)",Ad-hoc,100.00
PT9055,"JOY TALENT CHILDCARE CENTRE PTE. LTD.","INSURANCE (OPTIONAL)",Annually,8.00
PT9055,"JOY TALENT CHILDCARE CENTRE PTE. LTD.","UNIFORM",Ad-hoc,25.00
PT9055,"JOY TALENT CHILDCARE CENTRE PTE. LTD.","REGISTRATION FEE",Ad-hoc,100.00
PT9055,"JOY TALENT CHILDCARE CENTRE PTE. LTD.","PVC MATTRESS COVER (OPTIONAL)",Ad-hoc,10.00
PT9055,"JOY TALENT CHILDCARE CENTRE PTE. LTD.","UNIFORM",Ad-hoc,15.00
